par_cz,kid_race,par_pctile,shrunk_xkid_brcbalance2020,cz_name
35201,Pooled,50,4760.459669060079,Grand Junction
35201,Asian,25,6079,Grand Junction
35201,White,-9,4893.700710900473,Grand Junction
35201,Hispanic,50,4109.065284178188,Grand Junction
35201,Black,25,2673.333333333333,Grand Junction
35201,Black,50,4045,Grand Junction
35201,AIAN,25,3296.4,Grand Junction
35201,Black,75,5416.666666666667,Grand Junction
35201,AIAN,75,5118.92,Grand Junction
35201,White,25,4148.806923451974,Grand Junction
35201,Pooled,75,5561.881432688349,Grand Junction
35201,AIAN,-9,4207.66,Grand Junction
35201,Pooled,-9,4739.572574178027,Grand Junction
35201,Pooled,25,3959.037905431809,Grand Junction
35201,Asian,75,5929.4,Grand Junction
35201,White,75,5598.070078377133,Grand Junction
35201,Hispanic,25,3049.377880184332,Grand Junction
35201,AIAN,50,4207.66,Grand Junction
35201,Asian,50,6004.2,Grand Junction
35201,Hispanic,75,5168.752688172043,Grand Junction
35201,Hispanic,-9,3685.190322580645,Grand Junction
35202,White,25,4867.436363636363,Gunnison
35202,White,50,5421.201788375559,Gunnison
35202,Pooled,25,4807.067796610169,Gunnison
35202,Hispanic,75,5798,Gunnison
35202,White,-9,5449.844827586207,Gunnison
35202,Hispanic,25,3977,Gunnison
35202,Pooled,-9,5413.564516129032,Gunnison
35202,Hispanic,-9,4887.5,Gunnison
35202,White,75,5974.967213114754,Gunnison
35202,Hispanic,50,4887.5,Gunnison
35202,Pooled,75,5964.076923076924,Gunnison
35202,Pooled,50,5385.572359843547,Gunnison
35300,White,25,4517.622608695652,Farmington
35300,AIAN,50,2521.255579096751,Farmington
35300,Asian,75,5872.5,Farmington
35300,Asian,25,5621.5,Farmington
35300,Hispanic,75,5037.513513513513,Farmington
35300,Black,50,2987.555555555556,Farmington
35300,Hispanic,25,3043.981981981982,Farmington
35300,Asian,50,5747,Farmington
35300,AIAN,25,1705.477638640429,Farmington
35300,Pooled,25,3127.40713765477,Farmington
35300,AIAN,75,3337.033519553072,Farmington
35300,Black,25,2466.555555555556,Farmington
35300,White,-9,5256.347955390334,Farmington
35300,Pooled,-9,4096.310012062726,Farmington
35300,Hispanic,-9,3841.394594594595,Farmington
35300,AIAN,-9,2101.207317073171,Farmington
35300,White,75,5807.993506493506,Farmington
35300,Black,-9,2987.555555555556,Farmington
35300,Pooled,75,5290.478456014363,Farmington
35300,Hispanic,50,4040.747747747748,Farmington
35300,Black,75,3508.555555555556,Farmington
35300,White,50,5162.808057594579,Farmington
35300,Pooled,50,4208.942796834566,Farmington
35300,Asian,-9,5747,Farmington
35401,Hispanic,50,4242.918063935464,Flagstaff
35401,Asian,50,6055.555555555556,Flagstaff
35401,Black,75,3622.375,Flagstaff
35401,Hispanic,-9,4029.988888888889,Flagstaff
35401,Asian,-9,6055.555555555556,Flagstaff
35401,AIAN,25,1969.829268292683,Flagstaff
35401,White,50,4731.706494642827,Flagstaff
35401,White,75,5354.770491803279,Flagstaff
35401,Hispanic,25,3460.729257641921,Flagstaff
35401,AIAN,75,3808.584269662922,Flagstaff
35401,Pooled,50,4428.67361304816,Flagstaff
35401,Asian,75,5552.444444444444,Flagstaff
35401,White,25,4108.642497482377,Flagstaff
35401,Black,50,2981.481617647059,Flagstaff
35401,Pooled,75,5205.5500373413,Flagstaff
35401,AIAN,-9,2458.334328358209,Flagstaff
35401,White,-9,4762.993782879005,Flagstaff
35401,Black,-9,2870.98275862069,Flagstaff
35401,Pooled,25,3651.79718875502,Flagstaff
35401,AIAN,50,2889.206768977802,Flagstaff
35401,Hispanic,75,5025.106870229008,Flagstaff
35401,Black,25,2340.588235294118,Flagstaff
35401,Asian,25,6558.666666666667,Flagstaff
35401,Pooled,-9,4386.168902223791,Flagstaff
35402,Pooled,-9,4326.948717948718,Cortez
35402,Asian,-9,6890,Cortez
35402,Asian,50,6890,Cortez
35402,White,-9,4766.991561181435,Cortez
35402,Asian,25,7673,Cortez
35402,Pooled,50,4436.223185443998,Cortez
35402,AIAN,75,3742.058823529412,Cortez
35402,Pooled,25,3544.238578680203,Cortez
35402,AIAN,25,1635.727272727273,Cortez
35402,Hispanic,75,4879.75,Cortez
35402,White,75,5593.376068376068,Cortez
35402,Hispanic,-9,4406.111111111111,Cortez
35402,Asian,75,6107,Cortez
35402,Pooled,75,5328.207792207792,Cortez
35402,AIAN,50,2688.893048128342,Cortez
35402,White,50,4777.321367521367,Cortez
35402,AIAN,-9,2222.737704918033,Cortez
35402,Hispanic,50,4512.271551724138,Cortez
35402,Hispanic,25,4144.793103448276,Cortez
35402,White,25,3961.266666666667,Cortez
35500,Asian,-9,5609.666666666667,Gallup
35500,Black,25,2252.333333333333,Gallup
35500,Pooled,25,2033.254866180049,Gallup
35500,Black,-9,3539.166666666667,Gallup
35500,White,25,3962.455284552846,Gallup
35500,Black,50,3539.166666666667,Gallup
35500,White,-9,4729.607638888889,Gallup
35500,Pooled,75,4407.739304812834,Gallup
35500,Hispanic,25,2912.449735449735,Gallup
35500,Asian,75,5809.666666666667,Gallup
35500,Asian,25,5409.666666666667,Gallup
35500,AIAN,25,1456.126582278481,Gallup
35500,White,50,4631.970066518847,Gallup
35500,Hispanic,-9,3614.145833333333,Gallup
35500,Pooled,50,3220.497085496441,Gallup
35500,AIAN,-9,1793.891891891892,Gallup
35500,Black,75,4826,Gallup
35500,White,75,5301.484848484848,Gallup
35500,AIAN,50,2303.402274190088,Gallup
35500,Hispanic,75,4953.747474747474,Gallup
35500,Asian,50,5609.666666666667,Gallup
35500,Hispanic,50,3933.098605098605,Gallup
35500,AIAN,75,3150.677966101695,Gallup
35500,Pooled,-9,2775.777591973244,Gallup
35600,White,50,5090,Hilo
35600,White,-9,5076.701492537313,Hilo
35600,Pooled,75,5839.176706827309,Hilo
35600,Hispanic,-9,4245.408,Hilo
35600,AIAN,25,2771,Hilo
35600,Black,50,4912,Hilo
35600,Black,75,6118,Hilo
35600,Hispanic,50,4630,Hilo
35600,AIAN,-9,3335.5,Hilo
35600,Pooled,50,5188.125390450692,Hilo
35600,Pooled,25,4537.074074074074,Hilo
35600,Hispanic,25,3512,Hilo
35600,Black,25,3706,Hilo
35600,Hispanic,75,5748,Hilo
35600,Pooled,-9,5161.782273603083,Hilo
35600,Black,-9,4912,Hilo
35600,Asian,25,5421,Hilo
35600,Asian,-9,5999.389830508475,Hilo
35600,Asian,75,6396,Hilo
35600,AIAN,75,3900,Hilo
35600,White,75,5333,Hilo
35600,Asian,50,5908.5,Hilo
35600,AIAN,50,3335.5,Hilo
35600,White,25,4847,Hilo
35701,AIAN,75,3259.666666666667,Twin Falls
35701,Hispanic,25,3664.598684210526,Twin Falls
35701,Pooled,50,4712.085386559267,Twin Falls
35701,Asian,50,5457.12,Twin Falls
35701,Asian,25,5766.8,Twin Falls
35701,White,25,4236.747843397478,Twin Falls
35701,AIAN,50,2887.5,Twin Falls
35701,White,75,5300.304059040591,Twin Falls
35701,Black,-9,4750.25,Twin Falls
35701,Asian,75,5147.44,Twin Falls
35701,AIAN,-9,2887.5,Twin Falls
35701,Hispanic,75,5529.217391304348,Twin Falls
35701,Pooled,75,5293.580687830688,Twin Falls
35701,Pooled,-9,4649.610684769776,Twin Falls
35701,White,-9,4740.283368273935,Twin Falls
35701,Hispanic,-9,4097.792929292929,Twin Falls
35701,AIAN,25,2515.333333333333,Twin Falls
35701,Black,75,6648.5,Twin Falls
35701,White,50,4768.525951219035,Twin Falls
35701,Hispanic,50,4596.908037757437,Twin Falls
35701,Black,50,4750.25,Twin Falls
35701,Black,25,2852,Twin Falls
35701,Pooled,25,4130.590085287847,Twin Falls
35701,Asian,-9,5457.12,Twin Falls
35702,White,-9,4720.4375,Burley
35702,Hispanic,75,6020.263157894737,Burley
35702,White,50,4713.618341307815,Burley
35702,White,75,5095.491228070176,Burley
35702,Pooled,25,4008.257142857143,Burley
35702,Pooled,-9,4473.342391304348,Burley
35702,Asian,-9,5643.5,Burley
35702,AIAN,25,2323,Burley
35702,Asian,50,5643.5,Burley
35702,Pooled,50,4549.87540687161,Burley
35702,White,25,4331.745454545455,Burley
35702,Hispanic,-9,3733.861842105263,Burley
35702,Pooled,75,5091.493670886076,Burley
35702,Asian,75,6164,Burley
35702,Hispanic,25,3407.233082706767,Burley
35702,AIAN,50,2265,Burley
35702,Hispanic,50,4713.748120300752,Burley
35702,AIAN,75,2207,Burley
35702,Asian,25,5123,Burley
35702,AIAN,-9,2265,Burley
35801,AIAN,50,2975.184895833333,Boise City
35801,White,75,4922.951665756417,Boise City
35801,Black,25,3290.802816901408,Boise City
35801,Asian,50,5287.946162280701,Boise City
35801,Asian,25,5269.9625,Boise City
35801,White,50,4439.164042827288,Boise City
35801,Hispanic,50,4094.601051202793,Boise City
35801,AIAN,25,2528.828125,Boise City
35801,Asian,75,5305.929824561404,Boise City
35801,Black,75,5080.466666666666,Boise City
35801,Pooled,50,4384.519888238258,Boise City
35801,Pooled,75,4921.979150871873,Boise City
35801,Pooled,-9,4449.703386228393,Boise City
35801,Hispanic,75,4958.522193211488,Boise City
35801,AIAN,75,3421.541666666667,Boise City
35801,White,-9,4525.490748189864,Boise City
35801,Pooled,25,3847.060625604644,Boise City
35801,Hispanic,25,3230.679909194097,Boise City
35801,Black,-9,3985.068965517241,Boise City
35801,Black,50,4185.634741784037,Boise City
35801,AIAN,-9,2911.419642857143,Boise City
35801,Hispanic,-9,3754.227056962025,Boise City
35801,White,25,3955.376419898159,Boise City
35801,Asian,-9,5291.09793814433,Boise City
35802,White,50,4277.068674398021,Ontario
35802,Black,25,2068,Ontario
35802,Pooled,50,4102.028469187264,Ontario
35802,Pooled,25,3454.107876712329,Ontario
35802,Black,75,4102,Ontario
35802,AIAN,-9,2386,Ontario
35802,White,25,3685.244604316547,Ontario
35802,Hispanic,25,2800.408163265306,Ontario
35802,Asian,25,5390.5,Ontario
35802,Hispanic,75,4102.222222222223,Ontario
35802,White,-9,4196.438692098092,Ontario
35802,AIAN,25,2174.5,Ontario
35802,Pooled,-9,3959.174503657262,Ontario
35802,AIAN,75,2597.5,Ontario
35802,Hispanic,-9,3056.502732240437,Ontario
35802,Black,-9,3085,Ontario
35802,AIAN,50,2386,Ontario
35802,Asian,75,5428,Ontario
35802,Black,50,3085,Ontario
35802,White,75,4868.892744479495,Ontario
35802,Pooled,75,4749.949061662199,Ontario
35802,Asian,50,5409.25,Ontario
35802,Asian,-9,5409.25,Ontario
35802,Hispanic,50,3451.315192743764,Ontario
35803,White,25,3412.049180327869,McCall
35803,Pooled,75,4805.473684210527,McCall
35803,White,75,4766.439024390244,McCall
35803,White,50,4089.244102359056,McCall
35803,Hispanic,25,3106.5,McCall
35803,White,-9,3956.460784313726,McCall
35803,Hispanic,50,4006,McCall
35803,Pooled,50,4077.016062884484,McCall
35803,Pooled,25,3348.558441558442,McCall
35803,Pooled,-9,3968.291044776119,McCall
35803,Hispanic,-9,4006,McCall
35803,Hispanic,75,4905.5,McCall
35901,AIAN,50,2357.711317418214,St. George
35901,Hispanic,75,5006.344827586207,St. George
35901,White,50,4741.391543745518,St. George
35901,Black,75,4437.5,St. George
35901,White,75,5169.913711583924,St. George
35901,Hispanic,-9,4260.963855421687,St. George
35901,Hispanic,25,3860.666666666667,St. George
35901,Pooled,75,5140.467697404749,St. George
35901,Asian,75,6384,St. George
35901,AIAN,25,1322.974358974359,St. George
35901,White,25,4312.869375907112,St. George
35901,White,-9,4785.220846905538,St. George
35901,Hispanic,50,4433.505747126436,St. George
35901,Pooled,50,4676.651960455747,St. George
35901,Asian,-9,6374.75,St. George
35901,Pooled,25,4212.836223506744,St. George
35901,AIAN,-9,2205.544117647059,St. George
35901,Asian,50,6374.75,St. George
35901,Black,25,2866,St. George
35901,Black,50,3651.75,St. George
35901,AIAN,75,3392.448275862069,St. George
35901,Asian,25,6365.5,St. George
35901,Black,-9,3651.75,St. George
35901,Pooled,-9,4711.630938242281,St. George
35902,Black,75,5971,Price
35902,AIAN,75,4042.333333333333,Price
35902,Black,50,4105,Price
35902,Pooled,50,4380.437643422109,Price
35902,Asian,75,6305,Price
35902,Asian,25,5393,Price
35902,Hispanic,75,5286.918367346939,Price
35902,AIAN,25,1883.666666666667,Price
35902,Pooled,25,3772.417962003454,Price
35902,Black,-9,4105,Price
35902,White,25,3958.752066115702,Price
35902,Pooled,-9,4472.264662756598,Price
35902,Hispanic,25,2944.181818181818,Price
35902,Hispanic,50,4115.550092764379,Price
35902,Hispanic,-9,4047.971153846154,Price
35902,AIAN,50,2963,Price
35902,White,75,4973.64367816092,Price
35902,Asian,-9,5849,Price
35902,Asian,50,5849,Price
35902,Black,25,2239,Price
35902,White,50,4466.197872138311,Price
35902,Pooled,75,4988.457324840764,Price
35902,White,-9,4557.366101694915,Price
35902,AIAN,-9,2963,Price
35903,AIAN,-9,5329.5,Moab
35903,White,75,5828,Moab
35903,Hispanic,25,4731,Moab
35903,Pooled,25,4235.721804511279,Moab
35903,Pooled,75,5861.755395683454,Moab
35903,Hispanic,-9,4117.5,Moab
35903,White,25,4377,Moab
35903,AIAN,75,9029,Moab
35903,Pooled,-9,5066.672794117647,Moab
35903,AIAN,25,1630,Moab
35903,AIAN,50,5329.5,Moab
35903,Hispanic,50,4117.5,Moab
35903,White,50,5102.5,Moab
35903,Pooled,50,5048.738600097366,Moab
35903,White,-9,5120.789915966387,Moab
35903,Hispanic,75,3504,Moab
35904,White,75,5279.325581395349,Richfield
35904,Hispanic,75,3954.5,Richfield
35904,White,-9,4870.619672131147,Richfield
35904,Hispanic,50,3630.5,Richfield
35904,AIAN,-9,2387,Richfield
35904,Pooled,-9,4693.824925816024,Richfield
35904,AIAN,25,1580,Richfield
35904,White,25,4342.067669172932,Richfield
35904,Pooled,75,5134.212765957447,Richfield
35904,Hispanic,-9,3630.5,Richfield
35904,Hispanic,25,3306.5,Richfield
35904,AIAN,50,2387,Richfield
35904,Pooled,50,4636.190275596173,Richfield
35904,AIAN,75,3194,Richfield
35904,Pooled,25,4138.167785234899,Richfield
35904,White,50,4810.696625284141,Richfield
35905,Pooled,25,4809,Loa
35905,Pooled,-9,5059,Loa
35905,Pooled,50,5059,Loa
35905,White,50,5059,Loa
35905,White,75,5309,Loa
35905,White,25,4809,Loa
35905,White,-9,5059,Loa
35905,Pooled,75,5309,Loa
36000,White,25,4345.820846905537,Provo
36000,Hispanic,-9,4689.213872832371,Provo
36000,AIAN,50,3214.268571428571,Provo
36000,Hispanic,75,5429.972972972973,Provo
36000,White,50,4766.69706085828,Provo
36000,Hispanic,25,4135.515151515152,Provo
36000,White,75,5187.573274811021,Provo
36000,Asian,75,5058.625,Provo
36000,Asian,-9,5388.08,Provo
36000,Pooled,75,5189.73637839091,Provo
36000,Pooled,50,4747.65094288769,Provo
36000,Black,25,4603,Provo
36000,Black,-9,5114.538461538462,Provo
36000,Asian,25,5973.777777777777,Provo
36000,Pooled,-9,4900.298658764816,Provo
36000,Black,50,5078,Provo
36000,Asian,50,5516.201388888889,Provo
36000,AIAN,25,2240.057142857143,Provo
36000,Hispanic,50,4782.744062244063,Provo
36000,White,-9,4926.676762577823,Provo
36000,Black,75,5553,Provo
36000,Pooled,25,4305.565507384469,Provo
36000,AIAN,75,4188.48,Provo
36000,AIAN,-9,3051.9,Provo
36100,Hispanic,25,3502.256732495512,Salt Lake City
36100,Black,75,5272.288659793814,Salt Lake City
36100,Black,25,3069.822695035461,Salt Lake City
36100,Pooled,25,4267.415238564912,Salt Lake City
36100,Hispanic,-9,4131.189417989418,Salt Lake City
36100,AIAN,75,4268.55,Salt Lake City
36100,Asian,75,7150.747706422018,Salt Lake City
36100,Pooled,50,4883.034688119435,Salt Lake City
36100,Asian,-9,6365.478589420655,Salt Lake City
36100,White,75,5505.086316493811,Salt Lake City
36100,Asian,25,5409.117318435754,Salt Lake City
36100,Black,50,4171.055677414637,Salt Lake City
36100,Asian,50,6279.932512428886,Salt Lake City
36100,AIAN,-9,2815.48275862069,Salt Lake City
36100,Pooled,-9,5086.104928326517,Salt Lake City
36100,White,25,4430.387475239982,Salt Lake City
36100,Black,-9,3967.466386554622,Salt Lake City
36100,AIAN,50,3159.630263157895,Salt Lake City
36100,AIAN,25,2050.71052631579,Salt Lake City
36100,White,50,4967.736895866896,Salt Lake City
36100,Pooled,75,5498.654137673956,Salt Lake City
36100,Hispanic,75,5034.06443298969,Salt Lake City
36100,White,-9,5177.1502696671,Salt Lake City
36100,Hispanic,50,4268.160582742601,Salt Lake City
36200,Hispanic,-9,4114.779411764706,Logan
36200,White,-9,4777.596463022508,Logan
36200,Asian,25,7490.454545454545,Logan
36200,Pooled,50,4624.093536719194,Logan
36200,Black,25,3293.5,Logan
36200,AIAN,-9,2958.5,Logan
36200,White,25,4234.725900116144,Logan
36200,White,50,4649.803331127525,Logan
36200,Asian,50,6623.727272727272,Logan
36200,Pooled,-9,4745.615901455767,Logan
36200,White,75,5064.880762138906,Logan
36200,Pooled,25,4176.282786885246,Logan
36200,Asian,-9,6586.04347826087,Logan
36200,AIAN,75,3872.5,Logan
36200,Hispanic,25,3464.25,Logan
36200,Hispanic,75,5307.416666666667,Logan
36200,Pooled,75,5071.904286553142,Logan
36200,AIAN,50,2958.5,Logan
36200,Asian,75,5757,Logan
36200,Hispanic,50,4385.833333333334,Logan
36200,Black,75,5259,Logan
36200,AIAN,25,2044.5,Logan
36200,Black,-9,4276.25,Logan
36200,Black,50,4276.25,Logan
36301,Black,25,2969.333333333333,Pocatello
36301,Pooled,50,4534.353931344729,Pocatello
36301,Pooled,25,3966.891917973462,Pocatello
36301,White,-9,4733.148475475034,Pocatello
36301,Asian,-9,5982.058823529412,Pocatello
36301,AIAN,25,1550.592592592593,Pocatello
36301,Pooled,75,5101.815944715995,Pocatello
36301,AIAN,50,2233.775019700552,Pocatello
36301,Black,50,3875.333333333333,Pocatello
36301,Hispanic,50,4132.796680154011,Pocatello
36301,Hispanic,75,4907.293172690763,Pocatello
36301,Pooled,-9,4635.03085929748,Pocatello
36301,Asian,75,6071.176470588235,Pocatello
36301,AIAN,75,2916.957446808511,Pocatello
36301,White,25,4104.684998560322,Pocatello
36301,Asian,50,5982.058823529412,Pocatello
36301,AIAN,-9,2052.3046875,Pocatello
36301,Black,75,4781.333333333333,Pocatello
36301,Asian,25,5892.941176470588,Pocatello
36301,Black,-9,3875.333333333333,Pocatello
36301,Hispanic,25,3358.300187617261,Pocatello
36301,White,75,5124.375156838143,Pocatello
36301,White,50,4614.530077699233,Pocatello
36301,Hispanic,-9,3851.521739130435,Pocatello
36302,White,75,5191.111111111111,Salmon
36302,Hispanic,25,3723,Salmon
36302,White,25,4270.183098591549,Salmon
36302,Pooled,25,4214.772151898735,Salmon
36302,Pooled,75,5062.415094339623,Salmon
36302,White,50,4730.64710485133,Salmon
36302,Hispanic,50,4030.75,Salmon
36302,Pooled,-9,4555.113636363636,Salmon
36302,Hispanic,75,4338.5,Salmon
36302,Hispanic,-9,4030.75,Salmon
36302,White,-9,4627.439655172414,Salmon
36302,Pooled,50,4638.593623119179,Salmon
36303,Pooled,50,4866.059109311741,Jackson
36303,White,50,5328.741669529371,Jackson
36303,Pooled,75,5552.61052631579,Jackson
36303,Pooled,25,4179.507692307692,Jackson
36303,White,75,5751.239436619719,Jackson
36303,Hispanic,25,3150.5,Jackson
